datetime_to_utc,location_id,station_name,latitude,longitude,pm25,pm25_next_hour,predicted_pm25_xgboost,predicted_pm25_persistence,predicted_pm25_hybrid,xgboost_absolute_error,persistence_absolute_error,hybrid_absolute_error,forecast_change_pm25,forecast_change_percent,predicted_pm25_subindex,aqi_category,risk_level,forecast_direction,recommendation,alert_message
2026-01-27 02:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,46.1,50.7,46.82,46.1,46.1,3.8782341003418,4.600000000000001,4.600000000000001,0.72,1.57,78,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 46.8 µg/m³. Conditions are stable."
2026-01-27 02:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,55.0,54.2,49.63,55.0,55.0,4.56582946777344,0.7999999999999972,0.7999999999999972,-5.37,-9.76,82,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 49.6 µg/m³. Conditions are improving."
2026-01-27 02:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,80.9,80.8,64.79,80.9,80.9,16.011402893066403,0.1000000000000085,0.1000000000000085,-16.11,-19.92,114,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 64.8 µg/m³. Conditions are improving sharply."
2026-01-27 02:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,59.0,57.0,53.52,59.0,59.0,3.48476791381836,2.0,2.0,-5.48,-9.3,89,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 53.5 µg/m³. Conditions are improving."
2026-01-27 03:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,86.4,84.5,69.5,86.4,86.4,15.003692626953123,1.9000000000000057,1.9000000000000057,-16.9,-19.56,130,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 69.5 µg/m³. Conditions are improving sharply."
2026-01-27 03:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,50.7,53.3,47.75,50.7,50.7,5.554367828369138,2.5999999999999943,2.5999999999999943,-2.95,-5.83,79,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 47.7 µg/m³. Conditions are stable."
2026-01-27 03:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,54.2,48.8,40.96,54.2,54.2,7.835026550292966,5.400000000000006,5.400000000000006,-13.24,-24.42,68,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 41.0 µg/m³. Conditions are improving sharply."
2026-01-27 03:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,,55.8,29.16,,,26.6379955291748,,,,,49,Good,Low,Unavailable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 29.2 µg/m³. Conditions are unavailable."
2026-01-27 03:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,80.8,59.9,58.79,80.8,80.8,1.105093383789061,20.9,20.9,-22.01,-27.23,98,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 58.8 µg/m³. Conditions are improving sharply."
2026-01-27 03:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,57.0,54.0,47.78,57.0,57.0,6.224658966064453,3.0,3.0,-9.22,-16.18,79,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 47.8 µg/m³. Conditions are improving."
2026-01-27 04:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,54.0,56.0,45.8,54.0,54.0,10.201190948486328,2.0,2.0,-8.2,-15.19,76,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 45.8 µg/m³. Conditions are improving."
2026-01-27 05:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,,68.4,39.79,,,28.607492828369143,,,,,66,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 39.8 µg/m³. Conditions are unavailable."
2026-01-27 05:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,,46.0,48.9,,,2.898571014404297,,,,,81,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 48.9 µg/m³. Conditions are unavailable."
2026-01-27 05:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,,45.4,32.61,,,12.786058807373044,,,,,54,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 32.6 µg/m³. Conditions are unavailable."
2026-01-27 05:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,,53.5,40.5,,,13.002948760986328,,,,,67,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 40.5 µg/m³. Conditions are unavailable."
2026-01-27 06:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,68.4,61.5,76.16,68.4,68.4,14.658721923828123,6.900000000000006,6.900000000000006,7.76,11.34,153,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 76.2 µg/m³. Conditions are rising."
2026-01-27 06:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,46.0,61.0,52.8,46.0,46.0,8.196426391601562,15.0,15.0,6.8,14.79,88,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 52.8 µg/m³. Conditions are rising."
2026-01-27 06:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,45.4,45.0,52.3,45.4,45.4,7.303794860839844,0.3999999999999986,0.3999999999999986,6.9,15.21,87,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 52.3 µg/m³. Conditions are rising."
2026-01-27 06:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,,50.4,51.18,,,0.7779708862304702,,,,,85,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 51.2 µg/m³. Conditions are unavailable."
2026-01-27 06:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,53.5,55.3,54.75,53.5,53.5,0.5464370727539034,1.7999999999999972,1.7999999999999972,1.25,2.34,91,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 54.8 µg/m³. Conditions are stable."
2026-01-27 06:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,,44.7,38.66,,,6.0382606506347685,,,,,64,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 38.7 µg/m³. Conditions are unavailable."
2026-01-27 07:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,61.5,64.8,57.25,61.5,61.5,7.5497520446777315,3.299999999999997,3.299999999999997,-4.25,-6.91,95,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 57.3 µg/m³. Conditions are improving."
2026-01-27 07:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,61.0,66.7,60.73,61.0,61.0,5.973159027099612,5.700000000000003,5.700000000000003,-0.27,-0.45,100,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 60.7 µg/m³. Conditions are stable."
2026-01-27 07:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,45.0,39.7,39.86,45.0,45.0,0.1624916076660127,5.299999999999997,5.299999999999997,-5.14,-11.42,66,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 39.9 µg/m³. Conditions are improving."
2026-01-27 07:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,50.4,53.8,57.96,50.4,50.4,4.156748962402347,3.3999999999999986,3.3999999999999986,7.56,14.99,97,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 58.0 µg/m³. Conditions are rising."
2026-01-27 07:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,55.3,55.1,48.84,55.3,55.3,6.260800933837892,0.1999999999999957,0.1999999999999957,-6.46,-11.68,81,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 48.8 µg/m³. Conditions are improving."
2026-01-27 07:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,44.7,49.0,50.94,44.7,44.7,1.9409217834472656,4.299999999999997,4.299999999999997,6.24,13.96,85,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 50.9 µg/m³. Conditions are rising."
2026-01-27 08:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,64.8,55.7,64.49,64.8,64.8,8.787152099609372,9.099999999999994,9.099999999999994,-0.31,-0.48,113,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 64.5 µg/m³. Conditions are stable."
2026-01-27 08:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,66.7,61.2,59.46,66.7,66.7,1.7404510498046903,5.5,5.5,-7.24,-10.86,99,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 59.5 µg/m³. Conditions are improving."
2026-01-27 08:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,39.7,36.7,35.09,39.7,39.7,1.6128227233886747,3.0,3.0,-4.61,-11.62,58,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 35.1 µg/m³. Conditions are improving."
2026-01-27 08:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,53.8,48.0,45.97,53.8,53.8,2.0272293090820312,5.799999999999997,5.799999999999997,-7.83,-14.55,76,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 46.0 µg/m³. Conditions are improving."
2026-01-27 08:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,55.1,49.3,48.16,55.1,55.1,1.1421516418457005,5.800000000000004,5.800000000000004,-6.94,-12.6,80,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 48.2 µg/m³. Conditions are improving."
2026-01-27 08:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,49.0,57.0,44.29,49.0,49.0,12.71212387084961,8.0,8.0,-4.71,-9.62,73,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 44.3 µg/m³. Conditions are improving."
2026-01-27 09:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,55.7,51.0,50.77,55.7,55.7,0.2321891784667968,4.700000000000003,4.700000000000003,-4.93,-8.85,84,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 50.8 µg/m³. Conditions are improving."
2026-01-27 09:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,61.2,61.7,58.6,61.2,61.2,3.100001525878909,0.5,0.5,-2.6,-4.25,98,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 58.6 µg/m³. Conditions are stable."
2026-01-27 09:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,36.7,39.7,34.44,36.7,36.7,5.257891845703128,3.0,3.0,-2.26,-6.15,57,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 34.4 µg/m³. Conditions are stable."
2026-01-27 09:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,48.0,47.0,49.7,48.0,48.0,2.696460723876953,1.0,1.0,1.7,3.53,83,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 49.7 µg/m³. Conditions are stable."
2026-01-27 09:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,49.3,50.8,43.83,49.3,49.3,6.97366027832031,1.5,1.5,-5.47,-11.1,73,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 43.8 µg/m³. Conditions are improving."
2026-01-27 09:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,57.0,55.0,51.42,57.0,57.0,3.575958251953125,2.0,2.0,-5.58,-9.78,86,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 51.4 µg/m³. Conditions are improving."
2026-01-27 10:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,51.0,55.0,47.56,51.0,51.0,7.438301086425781,4.0,4.0,-3.44,-6.74,79,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 47.6 µg/m³. Conditions are improving."
2026-01-27 10:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,61.7,61.1,58.18,61.7,61.7,2.920091247558595,0.6000000000000014,0.6000000000000014,-3.52,-5.71,97,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 58.2 µg/m³. Conditions are improving."
2026-01-27 10:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,39.7,43.1,40.69,39.7,39.7,2.407590484619142,3.3999999999999986,3.3999999999999986,0.99,2.5,67,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 40.7 µg/m³. Conditions are stable."
2026-01-27 10:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,50.8,53.2,46.69,50.8,50.8,6.514258575439456,2.4000000000000057,2.4000000000000057,-4.11,-8.1,78,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 46.7 µg/m³. Conditions are improving."
2026-01-27 10:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,55.0,48.0,48.74,55.0,55.0,0.7376136779785156,7.0,7.0,-6.26,-11.39,81,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 48.7 µg/m³. Conditions are improving."
2026-01-27 11:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,55.0,62.0,60.82,55.0,55.0,1.178997039794922,7.0,7.0,5.82,10.58,100,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 60.8 µg/m³. Conditions are rising."
2026-01-27 11:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,61.1,58.8,61.67,61.1,61.1,2.8699371337890653,2.3000000000000043,2.3000000000000043,0.57,0.93,103,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 61.7 µg/m³. Conditions are stable."
2026-01-27 11:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,43.1,49.9,49.65,43.1,43.1,0.2473243713378892,6.799999999999997,6.799999999999997,6.55,15.2,83,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 49.7 µg/m³. Conditions are rising."
2026-01-27 11:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,,57.2,43.43,,,13.765948486328128,,,,,72,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 43.4 µg/m³. Conditions are unavailable."
2026-01-27 11:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,53.2,55.4,54.43,53.2,53.2,0.9675544738769516,2.199999999999996,2.199999999999996,1.23,2.32,91,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 54.4 µg/m³. Conditions are stable."
2026-01-27 11:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,48.0,52.0,43.35,48.0,48.0,8.654232025146484,4.0,4.0,-4.65,-9.7,72,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 43.3 µg/m³. Conditions are improving."
2026-01-27 12:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,62.0,72.7,63.26,62.0,62.0,9.439128112792972,10.700000000000005,10.700000000000005,1.26,2.03,109,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 63.3 µg/m³. Conditions are stable."
2026-01-27 12:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,58.8,69.3,61.33,58.8,58.8,7.965679931640622,10.5,10.5,2.53,4.31,102,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 61.3 µg/m³. Conditions are stable."
2026-01-27 12:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,49.9,56.8,55.17,49.9,49.9,1.6274269104003878,6.899999999999999,6.899999999999999,5.27,10.57,92,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 55.2 µg/m³. Conditions are rising."
2026-01-27 12:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,57.2,52.0,61.01,57.2,57.2,9.012432098388672,5.200000000000003,5.200000000000003,3.81,6.67,101,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 61.0 µg/m³. Conditions are rising."
2026-01-27 12:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,55.4,53.5,55.81,55.4,55.4,2.314193725585937,1.8999999999999984,1.8999999999999984,0.41,0.75,93,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 55.8 µg/m³. Conditions are stable."
2026-01-27 12:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,52.0,83.8,59.05,52.0,52.0,24.753159332275388,31.8,31.8,7.05,13.55,98,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 59.0 µg/m³. Conditions are rising."
2026-01-27 13:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,72.7,78.8,64.5,72.7,72.7,14.303486633300778,6.099999999999994,6.099999999999994,-8.2,-11.28,113,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 64.5 µg/m³. Conditions are improving."
2026-01-27 13:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,69.3,73.2,62.19,69.3,69.3,11.013377380371097,3.9000000000000057,3.9000000000000057,-7.11,-10.26,105,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 62.2 µg/m³. Conditions are improving."
2026-01-27 13:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,56.8,54.2,62.76,56.8,56.8,8.556614685058591,2.5999999999999943,2.5999999999999943,5.96,10.49,107,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 62.8 µg/m³. Conditions are rising."
2026-01-27 13:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,52.0,51.5,53.44,52.0,52.0,1.9368209838867188,0.5,0.5,1.44,2.76,89,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 53.4 µg/m³. Conditions are stable."
2026-01-27 13:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,53.5,54.6,49.67,53.5,53.5,4.934373474121095,1.1000000000000014,1.1000000000000014,-3.83,-7.17,83,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 49.7 µg/m³. Conditions are improving."
2026-01-27 13:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,83.8,51.0,78.32,83.8,83.8,27.319839477539062,32.8,32.8,-5.48,-6.54,160,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 78.3 µg/m³. Conditions are improving."
2026-01-27 14:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,78.8,83.7,68.65,78.8,78.8,15.050311279296878,4.900000000000006,4.900000000000006,-10.15,-12.88,127,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 68.6 µg/m³. Conditions are improving sharply."
2026-01-27 14:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,73.2,70.8,67.65,73.2,73.2,3.1498611450195284,2.4000000000000057,2.4000000000000057,-5.55,-7.58,124,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 67.7 µg/m³. Conditions are improving."
2026-01-27 14:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,54.2,49.5,53.03,54.2,54.2,3.5284423828125,4.700000000000003,4.700000000000003,-1.17,-2.16,88,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 53.0 µg/m³. Conditions are stable."
2026-01-27 14:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,51.5,50.4,50.26,51.5,51.5,0.1425193786621079,1.1000000000000014,1.1000000000000014,-1.24,-2.41,84,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 50.3 µg/m³. Conditions are stable."
2026-01-27 14:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,54.6,58.7,53.39,54.6,54.6,5.305751037597659,4.100000000000001,4.100000000000001,-1.21,-2.21,89,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 53.4 µg/m³. Conditions are stable."
2026-01-27 14:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,51.0,59.0,43.21,51.0,51.0,15.79134750366211,8.0,8.0,-7.79,-15.28,72,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 43.2 µg/m³. Conditions are improving."
